,location,timestamp,title,username,cantons,starttime,endtime,duplicate,place,category,severity
3497,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Rüderswil,HAGEL,2
3498,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Sigriswil,BEWOELKUNG,5
3499,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Sigriswil,WIND,6
3500,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Spiez,BEWOELKUNG,5
3501,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,BEWOELKUNG,3
3502,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,WIND,1
3503,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Trubschachen,WIND,7
3504,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Mühleberg,HAGEL,2
3505,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bargen BE,BLITZE,3
3506,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Sigriswil,BLITZE,1
3507,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schüpfen,HAGEL,3
3508,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
3509,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schüpfen,HAGEL,3
3510,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schüpfen,HAGEL,2
3511,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schüpfen,HAGEL,2
3512,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schüpfen,HAGEL,3
3513,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Grossaffoltern,HAGEL,3
3514,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schüpfen,HAGEL,3
3515,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schüpfen,HAGEL,2
3516,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Guggisberg,HAGEL,1
3517,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schüpfen,HAGEL,3
3518,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Grossaffoltern,HAGEL,2
3519,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schüpfen,HAGEL,4
3520,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Grossaffoltern,HAGEL,1
3521,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,REGEN,1
3522,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schüpfen,HAGEL,2
3523,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Grossaffoltern,HAGEL,2
3524,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schüpfen,HAGEL,3
3525,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Erlenbach im Simmental,HAGEL,2
3526,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schüpfen,HAGEL,3
3527,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Münsingen,HAGEL,2
3528,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Grossaffoltern,HAGEL,2
3529,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schüpfen,HAGEL,3
3530,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Rapperswil BE,HAGEL,3
3531,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Grossaffoltern,HAGEL,1
3532,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schüpfen,HAGEL,2
3533,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Grossaffoltern,HAGEL,2
3534,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,BLITZE,1
3535,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Grossaffoltern,HAGEL,1
3536,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Grossaffoltern,HAGEL,1
3537,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Grossaffoltern,HAGEL,2
3538,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Steffisburg,BLITZE,1
3539,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schüpfen,HAGEL,3
3540,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Rapperswil BE,HAGEL,4
3541,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Oberhofen am Thunersee,BLITZE,5
3542,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Lyss,BEWOELKUNG,7
3543,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Rapperswil BE,HAGEL,2
3544,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schüpfen,HAGEL,3
3545,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Niederbipp,WIND,6
3546,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Dotzigen,HAGEL,1
3547,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Niederbipp,BEWOELKUNG,5
3548,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schüpfen,HAGEL,3
3549,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Münsingen,HAGEL,2
3550,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Thun,BLITZE,1
3551,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Walkringen,BEWOELKUNG,7
3552,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Rapperswil BE,HAGEL,2
3553,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Uetendorf,HAGEL,2
3554,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Erlenbach im Simmental,BLITZE,3
3555,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Erlenbach im Simmental,REGEN,4
3556,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Spiez,BLITZE,1
3557,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Uetendorf,HAGEL,2
3558,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Ostermundigen,BLITZE,7
3559,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schwarzenburg,HAGEL,2
3560,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Mülchi,HAGEL,3
3561,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Thun,BLITZE,3
3562,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,REGEN,4
3563,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Hilterfingen,REGEN,2
3564,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schwarzenburg,BLITZE,3
3565,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Steffisburg,REGEN,4
3566,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Münsingen,HAGEL,2
3567,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schwarzenburg,HAGEL,2
3568,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Riggisberg,HAGEL,2
3569,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Grossaffoltern,HAGEL,3
3570,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Limpach,HAGEL,3
3571,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schwarzenburg,HAGEL,1
3572,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Thun,REGEN,4
3573,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Ruppoldsried,HAGEL,3
3574,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,2
3575,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,BLITZE,1
3576,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,1
3577,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,2
3578,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Thierachern,HAGEL,2
3579,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Utzenstorf,HAGEL,2
3580,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bätterkinden,HAGEL,3
3581,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,REGEN,1
3582,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,2
3583,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,1
3584,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Krauchthal,HAGEL,3
3585,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Spiez,REGEN,4
3586,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Rüeggisberg,HAGEL,2
3587,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,BLITZE,1
3588,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,1
3589,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,2
3590,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,2
3591,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,2
3592,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bätterkinden,HAGEL,2
3593,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Reutigen,HAGEL,1
3594,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Riggisberg,HAGEL,2
3595,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bätterkinden,HAGEL,1
3596,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
3597,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Steffisburg,REGEN,4
3598,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bätterkinden,HAGEL,2
3599,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bätterkinden,HAGEL,3
3600,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Riggisberg,HAGEL,2
3601,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bätterkinden,HAGEL,3
3602,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,3
3603,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
3604,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Aarwangen,HAGEL,3
3605,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
3606,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Utzenstorf,HAGEL,2
3607,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bätterkinden,HAGEL,2
3608,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Reutigen,HAGEL,1
3609,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Reutigen,HAGEL,2
3610,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Riggisberg,HAGEL,2
3611,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bätterkinden,HAGEL,2
3612,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Guggisberg,HAGEL,3
3613,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bätterkinden,HAGEL,2
3614,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Reutigen,HAGEL,2
3615,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Reutigen,HAGEL,2
3616,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Schüpfen,HAGEL,2
3617,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Oberhofen am Thunersee,REGEN,2
3618,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Diemtigen,HAGEL,3
3619,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bätterkinden,HAGEL,1
3620,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,1
3621,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,BEWOELKUNG,5
3622,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
3623,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Riggisberg,HAGEL,2
3624,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Toffen,HAGEL,2
3625,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,REGEN,4
3626,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Riggisberg,HAGEL,3
3627,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Thun,HAGEL,2
3628,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Toffen,HAGEL,1
3629,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Riggisberg,HAGEL,1
3630,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Thun,HAGEL,1
3631,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
3632,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Neuenegg,HAGEL,2
3633,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Utzenstorf,HAGEL,2
3634,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Vinelz,HAGEL,5
3635,7408,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,B3rgl3r,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Utzenstorf,HAGEL,3
